Word,Level,Weight,Length,Start,End
Chinese Named Entity Identification Using Class-Based Language Model,1,6.94847069575785,3,2003,2005
Top Accuracy and Fast Dependency Parsing is not a Contradiction,1,13.212177153548126,2,2012,
SPMT: Statistical Machine Translation With Syntactified Target Language Phrases,1,14.701093817599313,3,2007,2009
Supervised Noun Phrase Coreference Research: The First Fifteen Years,1,7.462979374328405,3,2011,
Ranking Algorithms For Named Entity Extraction: Boosting And The Voted Perceptron,1,5.802349252665464,4,2003,2006
Towards A Self-Extending Parser,1,6.331665675277804,18,1980,1997
Selective Sharing for Multilingual Dependency Parsing,1,3.8329066509751435,1,2013,
Local and Global Algorithms for Disambiguation to Wikipedia,1,9.28879494159012,2,2012,
IsoQuest Inc.: Description Of The NetOwl (TM) Extractor System As Used For MUC-7,1,7.453928004263627,6,1998,2003
Self-Training PCFG Grammars with Latent Annotations Across Languages,1,4.047695899756401,2,2010,2011
A Maximum Entropy Model For Part-Of-Speech Tagging,1,42.2666116792887,8,1998,2005
Automatic Evaluation of Linguistic Quality in Multi-Document Summarization,1,4.864879527799765,2,2012,
A Fast Decoder for Joint Word Segmentation and POS-Tagging Using a Single Discriminative Model,1,5.49863847985165,2,2012,
Coping With Ambiguity And Unknown Words Through Probabilistic Models,1,31.381727272092554,8,1993,2000
Generalized Higher-Order Dependency Parsing with Cube Pruning,1,4.380526686543082,1,2013,
Modeling Semantic Containment and Exclusion in Natural Language Inference,1,3.8786339159578316,2,2009,2010
A Freely Available Wide Coverage Morphological Analyzer For English,1,8.292916117066802,11,1994,2004
Wide-Coverage Efficient Statistical Parsing with CCG and Log-Linear Models,1,14.77171488271194,4,2010,
Direct Translation Model 2,1,5.0552079001306875,4,2008,2011
Language Model Adaptation For Statistical Machine Translation Via Structured Query Models,1,3.8786466948407976,4,2010,
Coarse-To-Fine N-Best Parsing And MaxEnt Discriminative Reranking,1,17.489090634789143,3,2006,2008
Statistical Significance Tests For Machine Translation Evaluation,1,9.686107743786469,4,2010,
An Empirical Approach To Conceptual Case Frame Acquisition,1,9.93786194776438,7,2000,2006
Models For The Semantic Classification Of Noun Phrases,1,7.0352240784050935,4,2005,2008
A Simple Similarity-based Model for Selectional Preferences,1,4.044197680035037,2,2009,2010
Learning Translation Templates From Bilingual Text,1,11.638409962112616,12,1993,2004
A Rule-Based Approach To Prepositional Phrase Attachment Disambiguation,1,26.456537508175632,9,1995,2003
Sentence Extraction As A Classification Task,1,9.017519455060977,8,1998,2005
Automatic Learning For Semantic Collocation,1,4.783694694770038,13,1993,2005
Moses: Open Source Toolkit for Statistical Machine Translation,1,62.01184222359767,5,2009,
A Cascaded Linear Model for Joint Chinese Word Segmentation and Part-of-Speech Tagging,1,5.739893021122173,4,2010,
Unsupervised Models For Named Entity Classification,1,28.533652091739455,6,2001,2006
Stochastic Lexicalized Inversion Transduction Grammar For Alignment,1,4.296425383989427,5,2006,2010
Pseudo-Projectivity A Polynomially Parsable Non-Projective Dependency Grammar,1,4.658630826605002,7,2001,2007
Single Malt or Blended? A Study in Multilingual Parser Optimization,1,5.890894492800654,4,2008,2011
Speech Recognition In SRI'S Resource Management And ATIS Systems,1,5.372889015808233,2,1992,1993
The LINCOLN Continuous Speech Recognition System: Recent Developments And Results,1,4.773049397406465,2,1989,1990
KenLM: Faster and Smaller Language Model Queries,1,18.214173201796175,2,2012,
Stacking Dependency Parsers,1,4.691727310400559,5,2009,
Typed Unification Grammars,1,16.67209231795531,10,1990,1999
HMM-Based Part-Of-Speech Tagging For Chinese Corpora,1,4.447065282084058,4,1994,1997
Corpus Based PP Attachment Ambiguity Resolution With A Semantic Dictionary,1,6.871182412936511,10,1998,2007
A Report on the First Native Language Identification Shared Task,1,7.666572165381705,1,2013,
Improving Word Representations via Global Context and Multiple Word Prototypes,1,8.2143006291416,1,2013,
Lexicon-Grammar And The Syntactic Analysis Of French,1,4.685189926006094,10,1986,1995
Nonconcatenative Finite-State Morphology,1,11.196234782222215,13,1988,2000
Generating Minimal Definite Descriptions,1,4.393198087019771,6,2003,2008
Minimally Supervised Morphological Analysis By Multimodal Alignment,1,10.179342961419438,7,2001,2007
Data-Oriented Methods For Grapheme-To-Phoneme Conversion,1,3.895286277669923,7,1995,2001
Syllable-Based Morphology,1,4.505596190961148,5,1991,1995
Unsupervised Structure Prediction with Non-Parallel Multilingual Guidance,1,6.825764827011174,2,2012,
Using Lexical Chains For Text Summarization,1,9.125325611875285,8,1998,2005
Applying Many-to-Many Alignments and Hidden Markov Models to Letter-to-Phoneme Conversion,1,3.879036826633297,2,2012,
Using Linguistic Principles To Recover Empty Categories,1,4.459626475854266,3,2005,2007
Evaluating WordNet-based Measures of Lexical Semantic Relatedness,1,8.385028753102402,2,2008,2009
Efficiently Computed Lexical Chains As An Intermediate Representation For Automatic Text Summarization,1,4.075778237426423,8,2002,2009
Automatic Word Sense Discrimination,1,16.001527804932156,5,2002,2006
Unsupervised Learning Of The Morphology Of A Natural Language,1,11.62790476248205,8,2002,2009
Mixture-Model Adaptation for SMT,1,7.043479045407085,2,2012,
Joint Feature Selection in Distributed Stochastic Learning for Large-Scale Discriminative Training in SMT,1,7.118859193414043,1,2013,
The Rhetorical Parsing Of Unrestricted Natural Language Texts,1,8.094035017612491,8,1997,2004
Polylingual Topic Models,1,7.906558448257545,3,2011,
Indexing With WordNet Synsets Can Improve Text Retrieval,1,7.190523489991419,6,1999,2004
Precision And Recall Of Machine Translation,1,6.01736645246865,6,2004,2009
Statistical Phrase-Based Translation,1,33.766205914127966,4,2006,2009
Semi-Supervised Sequential Labeling and Segmentation Using Giga-Word Scale Unlabeled Data,1,4.628243187730035,5,2009,
Cheap and Fast â But is it Good? Evaluating Non-Expert Annotations for Natural Language Tasks,1,24.711035282572855,2,2010,2011
SemEval-2010 Task 2: Cross-Lingual Lexical Substitution,1,3.895546333740792,4,2010,
Chart Parsing And Rule Schemata In PSG,1,8.082856664852663,8,1982,1989
Incremental Finite-State Parsing,1,6.269771126481932,9,1997,2005
Unification With Lazy Non-Redundant Copying,1,6.99128832166447,9,1991,1999
Cooperation Between Transfer And Analysis In Example-Based Framework,1,5.274698876376867,3,1994,1996
Introduction To The Bio-Entity Recognition Task At JNLPBA,1,5.809312838599127,5,2005,2009
Discovering Relations Among Named Entities From Large Corpora,1,7.674483203087233,4,2005,2008
The Automatic Acquisition Of Frequencies Of Verb Subcategorization Frames From Tagged Corpora,1,4.709029411666006,6,1997,2002
Scaling Context Space,1,4.881607285639532,5,2002,2006
Learning Surface Text Patterns For A Question Answering System,1,11.991660408761245,6,2003,2008
Two-Level Many-Paths Generation,1,8.487109416196745,7,1996,2002
Description Of The LTG System Used For MUC-7,1,4.613765250160608,9,1999,2007
Grammar Writing System (GRADE) Of Mu-Machine Translation Project And Its Characteristics,1,3.905926173924155,8,1985,1992
Fast Generation Of Abstracts From General Domain Text Corpora By Extracting Relevant Sentences,1,7.767584128341807,8,1997,2004
Semantic Role Features for Machine Translation,1,4.974840603079919,3,2011,
Goodness: A Method for Measuring Machine Translation Confidence,1,4.864879527799766,2,2012,
Synchronous Tree-Adjoining Grammars,1,7.335677538115396,17,1990,2006
Computing Consensus Translation For Multiple Machine Translation Systems Using Enhanced Hypothesis Alignment,1,11.698742242953745,4,2007,2010
Clause Aggregation Using Linguistic Knowledge,1,5.145326134719781,5,1999,2003
Towards Terascale Semantic Acquisition,1,8.873966476769674,4,2006,2009
Monolingual Machine Translation For Paraphrase Generation,1,5.099564599511188,1,2011,2011
Generalized Probabilistic LR Parsing Of Natural Language (Corpora) With Unification-Based Grammars,1,19.144530083381753,11,1994,2004
Discriminative Sentence Compression With Soft Syntactic Evidence,1,4.56480514050347,4,2008,2011
Extracting Semantic Hierarchies From A Large On-Line Dictionary,1,19.782362444210175,13,1986,1998
Improving Chinese Tokenization With Linguistic Filters On Statistical Lexical Acquisition,1,6.280900859991917,10,1995,2004
Interactive Problem Solving And Dialogue In The ATIS Domain,1,4.510227139329249,4,1991,1994
Squibs and Discussions: Measuring Word Alignment Quality for Statistical Machine Translation,1,7.108915479083192,3,2009,2011
Responding Intelligently To Unparsable Inputs,1,13.411067977758599,10,1980,1989
Development And Preliminary Evaluation Of The MIT ATIS System,1,3.9159787125052112,10,1991,2000
An Information Extraction Core System For Real World German Text Processing,1,5.020974668068735,7,1997,2003
A POS-Based Model for Long-Range Reorderings in SMT,1,4.869690899190829,4,2010,
Tailoring Word Alignments to Syntactic Machine Translation,1,4.547834555360826,3,2008,2010
A General Computational Model For Word-Form Recognition And Production,1,11.99939773533265,13,1986,1998
Encoding Lexicalized Tree Adjoining Grammars With A Nonmonotonic Inheritance Hierarchy,1,4.731791406133494,5,1995,1999
An Efficient Algorithm for Easy-First Non-Directional Dependency Parsing,1,9.95159731714154,3,2011,
Acquisition Of Lexical Information From A Large Textual Italian Corpus,1,11.624168790730824,4,1991,1994
The Complexity Of Recognition Of Linguistically Adequate Dependency Grammars,1,4.8397815262214126,10,1998,2007
Role Of Word Sense Disambiguation In Lexical Acquisition: Predicting Semantics From Syntactic Cues,1,9.654695341041785,7,1997,2003
Integrating Top-Down And Bottom-Up Strategies In A Text Processing System,1,7.068748068998783,5,1990,1994
The ACL Anthology Network,1,6.007477956671222,4,2010,
Identifying Zero Pronouns In Japanese Dialogue,1,4.7302822777362765,9,1989,1997
Class-Based Probability Estimation Using A Semantic Hierarchy,1,7.700694832417886,5,2001,2005
A Structure-Sharing Representation For Unification-Based Grammar Formalisms,1,8.988003419884294,17,1986,2002
Probabilistic Coreference In Information Extraction,1,5.647411627804548,8,1998,2005
Producing Biographical Summaries: Combining Linguistic Knowledge With Corpus Statistics,1,4.393357897525894,4,2002,2005
Three Heads Are Better Than One,1,4.277601191592208,12,1997,2008
A Finite-State Morphological Processor For Spanish,1,5.444121898125375,6,1993,1998
Findings of the 2009 Workshop on Statistical Machine Translation,1,15.47568170836988,4,2010,
Hierarchical Semantic Role Labeling,1,4.323343321910041,3,2006,2008
A Joint Source-Channel Model For Machine Transliteration,1,6.122436265254015,5,2006,2010
An Algorithm For Simultaneously Bracketing Parallel Texts By Aligning Words,1,5.131850054694198,10,1996,2005
Annotating ESL Errors: Challenges and Rewards,1,3.9086420649328057,3,2011,
A Discriminative Global Training Algorithm For Statistical MT,1,6.872820314255808,3,2007,2009
Clustering and Diversifying Web Search Results with Graph-Based Word Sense Induction,1,3.8329066509751435,1,2013,
Dynamic Programming for Linear-Time Incremental Parsing,1,15.641667010847728,3,2011,
Generalizing Word Lattice Translation,1,10.172484683383544,3,2009,2011
Semi-Automatic Acquisition Of Domain-Specific Translation Lexicons,1,4.7504082355254935,7,1997,2003
Models of Metaphor in NLP,1,4.86487952779977,2,2012,
Incremental Hypothesis Alignment for Building Confusion Networks with Application to Machine Translation System Combination,1,4.5004612100741745,1,2009,2009
Ensemble Models for Dependency Parsing: Cheap and Good?,1,6.041127125915069,3,2011,
Bayesian Learning of a Tree Substitution Grammar,1,5.738371396752315,3,2011,
Syntax-Based Alignment Of Multiple Translations: Extracting Paraphrases And Generating New Sentences,1,7.175432080922837,3,2004,2006
Question Answering Based On Semantic Structures,1,5.875007799005775,6,2005,2010
Bilingually-Constrained (Monolingual) Shift-Reduce Parsing,1,6.652265936309433,4,2010,
Generalizing Case Frames Using A Thesaurus And The MDL Principle,1,7.633631464867637,8,1998,2005
A Maximum Entropy Model For Prepositional Phrase Attachment,1,14.119364151629627,13,1994,2006
Clustering Polysemic Subcategorization Frame Distributions Semantically,1,4.42248488641088,4,2004,2007
Answer Extraction,1,6.228269486752675,3,2001,2003
Text-to-Text Semantic Similarity for Automatic Short Answer Grading,1,5.056287751874647,2,2012,
Maximum Entropy Based Phrase Reordering Model For Statistical Machine Translation,1,9.872930929556038,5,2007,2011
Evaluating Content Selection In Summarization: The Pyramid Method,1,6.454552834135812,5,2005,2009
The Generative Lexicon,1,22.151044983082627,8,1991,1998
A Probabilistic Corpus-Driven Model for Lexical-Functional Analysis,1,5.344079710112249,5,1999,2003
Tagging Grammatical Functions,1,4.1181301754540645,7,1998,2004
Self-Training for Biomedical Parsing,1,5.610105097559153,3,2009,2011
The Complexity of Phrase Alignment Problems,1,4.382158481563324,4,2008,2011
Towards Effective Use of Training Data in Statistical Machine Translation,1,4.782566976043238,1,2013,
Similarity-Based Estimation Of Word Cooccurrence Probabilities,1,10.453458366571557,4,1995,1998
Co-Occurrence Retrieval: A Flexible Framework For Lexical Distributional Similarity,1,5.559727863372759,4,2006,2009
Determining The Sentiment Of Opinions,1,9.637249626216972,6,2006,2011
Automatic Acquisition Of Subcategorization Frames From Untagged Text,1,12.32976862679022,9,1992,2000
Organizing Linguistic Knowledge For Multilingual Generation,1,3.9990019540407022,3,1990,1992
Language Independent Named Entity Recognition Combining Morphological And Contextual Evidence,1,13.690989190630233,5,2000,2004
Commonsense Metaphysics And Lexical Semantics,1,6.6410137295969145,6,1986,1991
Tailoring Object Descriptions To A User's Level Of Expertise,1,10.766137754352393,11,1988,1998
Automatically Constructing A Lexicon Of Verb Phrase Idiomatic Combinations,1,5.04405593533116,3,2007,2009
Instance-Based Natural Language Generation,1,4.6370424492407345,4,2005,2008
The Second Release Of The RASP System,1,16.09503632437457,3,2007,2009
A Statistical Approach To Machine Translation,1,40.12636106944079,14,1991,2004
Minimizing Manual Annotation Cost In Supervised Training From Corpora,1,5.833506777503906,12,1997,2008
Investigating GIS And Smoothing For Maximum Entropy Taggers,1,6.6490975347481225,5,2003,2007
The Necessity Of Parsing For Predicate Argument Recognition,1,19.50457629044167,3,2003,2005
Toward Natural Language Computation I,1,4.105569561798664,6,1981,1986
Stochastic Attribute-Value Grammars,1,10.516890810733319,7,1999,2005
Parsing For Grammar And Style Checking,1,4.346386296743247,6,1992,1997
A Plan Recognition Model For Clarification Subdialogues,1,6.777326933068765,5,1985,1989
Has A Consensus NL Generation Architecture Appeared And Is It Psycholinguistically Plausible?,1,16.02717318277951,6,1996,2001
Shared Logistic Normal Distributions for Soft Parameter Tying in Unsupervised Grammar Induction,1,10.156349377819954,4,2010,
Mixed Initiative In Dialogue: An Investigation Into Discourse Segmentation,1,15.140210848644713,12,1991,2002
Floating Constraints In Lexical Choice,1,4.36046116517732,6,1998,2003
Weakly Supervised Learning for Hedge Classification in Scientific Literature,1,9.229079790923313,2,2009,2010
A Comparison Of Rankings Produced By Summarization Evaluation Measures,1,4.819748310580869,3,2002,2004
Domain Adaptation for Machine Translation by Mining Unseen Words,1,7.71057753319729,2,2012,
A Trainable Rule-Based Algorithm For Word Segmentation,1,8.74390442929196,9,1998,2006
Further Meta-Evaluation of Machine Translation,1,12.45609648812404,5,2009,
Domain Adaptation via Pseudo In-Domain Data Selection,1,9.731254477428305,2,2012,
Tree Kernels for Semantic Role Labeling,1,3.9107008097377527,3,2009,2011
Question Answering Using Maximum-Entropy Components,1,5.245803635778676,6,2001,2006
Another Look At Nominal Compounds,1,4.58863649699447,17,1987,2003
The LinGO Redwoods Treebank: Motivation And Preliminary Applications,1,7.299180044736547,6,2002,2007
Genus Disambiguation: A Study In Weighted Preference,1,6.062161707296141,9,1993,2001
TINA: A Probabilistic Syntactic Parser For Speech Understanding Systems,1,4.049343707398757,3,1989,1991
Unsupervised Induction of Semantic Roles,1,5.330259667391197,3,2011,
Word Representations: A Simple and General Method for Semi-Supervised Learning,1,19.19923298670765,3,2011,
Applied Text Generation,1,13.38300436191001,9,1993,2001
Multi-Tagging For Lexicalized-Grammar Parsing,1,4.349257417913966,3,2007,2009
Simple Coreference Resolution with Rich Syntactic and Semantic Features,1,8.767301598874852,4,2010,
Labeling Chinese Predicates with Semantic Roles,1,6.404658696294652,2,2009,2010
An Efficient Implementation Of A New DOP Model,1,6.164567675843886,7,2003,2009
Tree Kernel-Based Relation Extraction with Context-Sensitive Structured Parse Tree Information,1,4.025332941794232,4,2008,2011
Text Chunking Using Transformation-Based Learning,1,31.754037880632282,8,1999,2006
Soft Syntactic Constraints For Word Alignment Through Discriminative Training,1,6.294946076082717,3,2008,2010
A Systematic Comparison Of Various Statistical Alignment Models,1,6.227939179417724,5,2005,2009
Joint And Conditional Estimation Of Tagging And Parsing Models,1,5.652297568637712,7,2002,2008
Automatic Learning Of Textual Entailments With Cross-Pair Similarities,1,4.499777909337361,5,2007,2011
A Study on Similarity and Relatedness Using Distributional and WordNet-based Approaches,1,9.49828756611727,4,2010,
Use Of Deep Linguistic Features For The Recognition And Labeling Of Semantic Arguments,1,6.711105268540913,7,2004,2010
Finite-State Transducers In Language And Speech Processing,1,9.068019764631732,7,1998,2004
Emotions Evoked by Common Words and Phrases: Using Mechanical Turk to Create an Emotion Lexicon,1,6.041127125915068,3,2011,
Aligning Sentences In Parallel Corpora,1,25.592290695557317,13,1991,2003
Integrating Multiple Knowledge Sources To Disambiguate Word Sense: An Exemplar-Based Approach,1,29.479091266705524,8,1997,2004
Technical Correspondence: Parsing Discontinuous Constituents In Dependency Grammar,1,4.348752672085896,13,1993,2005
Morphological Analysis For Statistical Machine Translation,1,5.048100128246206,4,2006,2009
Online Learning Of Approximate Dependency Parsing Algorithms,1,11.63003533364104,5,2007,2011
Parsing The Wall Street Journal With The Inside-Outside Algorithm,1,6.014527756663791,7,1993,1999
Dynamic Programming For Parsing And Estimation Of Stochastic Unification-Based Grammars,1,8.247339523470782,5,2003,2007
Probabilistic Tree-Adjoining Grammar As A Framework For Statistical Natural Language Processing,1,7.334896749528145,11,1993,2003
Transliteration Of Proper Names In Cross-Lingual Information Retrieval,1,6.106693760432527,6,2004,2009
Focusing For Interpretation Of Pronouns,1,13.857498490787785,18,1983,2000
A Comparative Study On Reordering Constraints In Statistical Machine Translation,1,6.393234240121648,3,2004,2006
Towards Understanding Text With A Very Large Vocabulary,1,4.597544065409297,4,1990,1993
Syntactic Features And Word Similarity For Supervised Metonymy Resolution,1,4.484292200308002,2,2006,2007
A Compression-Based Algorithm For Chinese Word Segmentation,1,6.729635136439404,6,2001,2006
Parsing Head-Driven Phrase Structure Grammar,1,8.995308619591585,8,1986,1993
A Fast Algorithm For The Generation Of Referring Expressions,1,8.549137761246932,9,1992,2000
Exploiting Syntactic Structure for Language Modeling,1,10.752422425476158,4,1999,2002
A Maximum-Entropy-Inspired Parser,1,62.29330686531999,7,2001,2007
Extentions To HMM-Based Statistical Word Alignment Models,1,6.8606488441457145,5,2003,2007
A Computational Grammar Of Discourse-Neutral Prosodic Phrasing In English,1,8.000650921669298,12,1991,2002
An Augmented Context Free Grammar For Discourse,1,7.0997115173591,8,1990,1997
Mining The Web For Bilingual Text,1,9.553489682104146,7,2000,2006
Extracting Parallel Sentences from Comparable Corpora using Document Level Alignment,1,7.818466882908894,3,2011,
Augmented Phrase Structure Grammars,1,9.369112293125738,11,1979,1989
Retrieving Collocations From Text: Xtract,1,29.70112919269884,11,1994,2004
Seeing Stars: Exploiting Class Relationships For Sentiment Categorization With Respect To Rating Scales,1,4.717484499728755,2,2010,2011
CommandTalk: A Spoken-Language Interface For Battlefield Simulations,1,7.252929602111466,7,1997,2003
Incremental Parsing With The Perceptron Algorithm,1,6.492842631836702,3,2005,2007
Domain Adaptation for Statistical Machine Translation with Monolingual Resources,1,5.600367064927444,4,2010,
Memory-Based Morphological Analysis,1,5.487675060443221,6,2000,2005
Machine Translation Using Isomorphic UCGs,1,4.0493437073987595,3,1989,1991
A Corpus-Based Approach For Building Semantic Lexicons,1,7.699683173207284,7,1998,2004
Planning Text For Advisory Dialogues,1,19.85980981805343,9,1990,1998
TextRunner: Open Information Extraction on the Web,1,6.9136618089011455,2,2010,2011
Structural Patterns Vs. String Patterns For Extracting Semantic Information From Dictionaries,1,5.321281511275742,7,1993,1999
A Simple Domain-Independent Probabilistic Approach to Generation,1,4.264031802269959,3,2011,
Head-Driven Parsing For Lexicalist Grammars: Experimental Results,1,3.855108937653628,4,1994,1997
Co-Occurrences Of Antonymous Adjectives And Their Contexts,1,4.02652541174499,7,1993,1999
For the sake of simplicity: Unsupervised extraction of lexical simplifications from Wikipedia,1,8.173964170924098,3,2011,
The Structure Of Shared Forests In Ambiguous Parsing,1,5.871079596309655,12,1993,2004
Adaptive Multilingual Sentence Boundary Disambiguation,1,8.018938821870272,9,1997,2005
Why Generative Phrase Models Underperform Surface Heuristics,1,4.106474022526335,4,2008,2011
Bilingual Generation Of Weather Forecasts In An Operations Environment,1,6.529008677858112,7,1992,1998
Chinese Word Segmentation without Using Lexicon and Hand-crafted Training Data,1,4.082378923259315,7,2000,2006
Cascaded ATN Grammars,1,9.657087827718941,11,1982,1992
Learning to Translate with Source and Target Syntax,1,11.875896070570981,3,2011,
An Algorithm For Generating Quantifier Scopings,1,14.849178377672693,13,1988,2000
Word Sense And Subjectivity,1,4.31178871785624,5,2007,2011
GATE: A Framework And Graphical Development Environment For Robust NLP Tools And Applications,1,16.446601123181512,6,2003,2008
PARADISE: A Framework For Evaluating Spoken Dialogue Agents,1,4.641395257168952,6,1997,2002
Cascaded Grammatical Relation Assignment,1,9.088769536796839,4,2000,2003
The Mapping Unit Approach To Subcategorization,1,4.758863833956579,8,1991,1998
Automatic Identification Of Non-Compositional Multi-Word Expressions Using Latent Semantic Analysis,1,4.7365709874974815,3,2009,2011
Algorithms for Deterministic Incremental Dependency Parsing,1,10.266840635027034,4,2010,
Syntactic Dependency Based Heuristics for Biological Event Extraction,1,5.536018951099994,2,2010,2011
